id,count
16906,9
5760,9
12462,9
8451,9
11502,9
19121,9
1332,9
7462,9
6078,9
21412,9
352,9
22357,9
13065,9
5596,9
19923,9
1005,9
1392,9
12944,9
8376,9
4342,9
9955,9
11820,9
17957,9
8501,9
8724,9
4578,9
6025,9
11940,9
13472,9
10568,9
3659,9
10054,9
879,9
942,9
12498,9
21529,9
11751,9
13633,9
20186,9
5659,9
20631,9
21072,9
7569,9
15840,9
5338,9
14903,9
1393,9
1001,9
2792,9
80,9
2569,9
5811,9
2324,9
4497,9
4870,9
8476,9
8997,9
10938,9
3948,9
1699,9
3281,9
12126,9
17559,9
8018,9
12856,9
16192,9
360,9
8450,9
21817,9
1344,9
5164,9
3815,9
21702,9
5440,9
4197,9
2393,9
3509,9
15326,9
18040,9
6770,9
21670,9
6429,9
20354,9
2136,9
1861,9
15411,9
17243,9
7440,9
7599,9
11511,9
18303,9
4941,9
6845,9
7923,9
5552,9
18159,9
21792,9
10124,9
10925,9
13971,9
16962,9
7807,9
5749,9
9422,9
10823,9
17320,9
3297,9
6699,9
22016,9
3904,9
12614,9
15205,9
17317,9
20600,9
11646,9
13162,9
4122,9
14073,9
3316,9
4194,9
10414,9
14653,9
20090,9
4338,9
2273,9
3638,9
10862,9
4041,9
1614,9
5131,9
21945,9
19369,9
19295,9
5665,9
15639,9
12791,9
15873,9
10725,9
14142,9
6434,9
3602,9
22315,9
9168,9
19576,9
40,9
7654,9
12388,9
20727,9
13318,9
5960,9
8966,9
17068,9
19168,9
16094,9
4548,9
10853,9
11817,9
2213,9
2626,9
1748,9
3749,9
17785,9
7494,9
16957,9
20482,9
15168,9
1950,8
18147,8
18628,8
5934,8
19838,8
2184,8
13068,8
5850,8
18808,8
19440,8
1447,8
19344,8
15019,8
15521,8
19324,8
20792,8
21429,8
11124,8
112,8
2364,8
14284,8
17219,8
17949,8
21302,8
857,8
10078,8
1338,8
1711,8
18038,8
1152,8
7226,8
8319,8
1873,8
4925,8
6502,8
15829,8
1540,8
2476,8
5693,8
16535,8
6089,8
11206,8
5245,8
15979,8
21870,8
1567,8
6070,8
8442,8
18732,8
149,8
1949,8
19635,8
22437,8
1756,8
3201,8
16349,8
7068,8
15007,8
2349,8
5673,8
17053,8
17962,8
18603,8
20199,8
17297,8
17380,8
21678,8
2908,8
10826,8
20723,8
19062,8
39,8
6169,8
10136,8
19343,8
4340,8
18457,8
9879,8
10870,8
13609,8
20964,8
4770,8
10836,8
22267,8
12354,8
17944,8
21466,8
11720,8
68,8
9236,8
20712,8
2968,8
6644,8
7175,8
9924,8
11490,8
5344,8
2553,8
2743,8
15729,8
16875,8
18760,8
9629,8
21559,8
12971,8
459,8
2898,8
8551,8
9431,8
11600,8
21506,8
4315,8
21186,8
13269,8
817,8
4526,8
20100,8
14312,8
6842,8
813,8
3619,8
15870,8
17666,8
319,8
10046,8
22314,8
16593,8
20775,8
8660,8
4068,8
10782,8
16908,8
17414,8
3291,8
13218,8
2921,8
10952,8
1208,8
7377,8
12901,8
1433,8
521,8
5036,8
8698,8
16054,8
19051,8
7538,8
10139,8
15450,8
20227,8
22292,8
3226,8
6978,8
9399,8
4383,8
6158,8
19824,8
22220,8
17232,8
18950,8
20784,8
4719,8
67,8
8780,8
9258,8
22461,8
3477,8
8909,8
19624,8
16502,8
5117,8
18653,8
8478,8
13889,8
16348,8
18298,8
3170,8
5795,8
6710,8
12924,8
1569,8
18202,8
21167,8
22049,8
1663,8
7763,8
9628,8
16662,8
17683,8
18814,8
19426,8
7206,8
11131,8
12212,8
12700,8
19405,8
19511,8
14949,8
4415,8
16363,8
16553,8
3913,8
2333,8
17914,8
2571,8
12104,8
16739,8
288,8
19928,8
1538,8
4094,8
4364,8
9688,8
16933,8
1289,8
12016,8
19046,8
512,8
8668,8
9314,8
6897,8
21044,8
7857,8
22120,8
8728,8
20026,8
13203,8
15802,8
16327,8
19075,8
19811,8
1364,8
16980,8
7088,8
7160,8
9215,8
9289,8
6052,8
12343,8
13815,8
20487,8
2067,8
4958,8
10340,8
2584,8
3759,8
7547,8
875,8
3531,8
2481,8
12736,8
9082,8
9517,8
175,8
19059,8
10957,8
7797,8
8019,8
4842,8
8979,8
13282,8
15004,8
15995,8
15616,8
11139,8
2385,8
6345,8
20394,8
10145,8
8756,8
15602,8
3388,8
9428,8
2599,8
2249,8
15106,8
15101,8
15719,8
1385,8
4918,8
13338,8
13365,8
18772,8
19470,8
7073,8
180,8
21305,8
4852,8
8851,8
5744,8
20242,8
2042,8
6831,8
13277,8
1176,8
13194,8
16546,8
6034,8
18610,8
20357,8
8980,8
21016,8
21660,8
5269,8
8248,8
18351,8
21089,8
21289,8
21576,8
1989,8
11076,8
16853,8
2756,8
7596,8
14135,8
8377,8
11889,8
15494,8
3381,8
2001,8
15038,8
15551,8
10711,8
11533,8
14474,8
5184,8
12819,8
12516,8
13373,8
18111,8
11916,8
14937,8
45,8
3473,8
19258,8
10228,8
18022,8
20399,8
2576,8
9476,8
14750,8
15684,8
16102,8
19771,7
7358,7
1409,7
2517,7
15559,7
54,7
14639,7
287,7
13612,7
10428,7
237,7
6479,7
7608,7
15692,7
20590,7
4478,7
1050,7
7826,7
13829,7
18528,7
8342,7
8485,7
21786,7
889,7
21951,7
1899,7
10449,7
12200,7
8282,7
9424,7
12335,7
17387,7
18522,7
19985,7
6567,7
8087,7
16882,7
2336,7
7474,7
10702,7
696,7
16717,7
17972,7
20368,7
12142,7
5909,7
12244,7
14979,7
19750,7
7401,7
13101,7
13800,7
6190,7
5070,7
4900,7
21843,7
6012,7
10639,7
181,7
363,7
20789,7
14526,7
8244,7
1429,7
10643,7
11975,7
18959,7
12672,7
58,7
13260,7
15630,7
920,7
11239,7
11997,7
17446,7
3668,7
9126,7
9687,7
18408,7
20496,7
1164,7
7033,7
20859,7
3502,7
6015,7
18290,7
21271,7
3961,7
15166,7
13666,7
22075,7
174,7
18595,7
661,7
1629,7
3004,7
3251,7
5612,7
11460,7
11555,7
14845,7
19817,7
21180,7
4785,7
14030,7
19421,7
22355,7
1358,7
3309,7
7707,7
8743,7
13628,7
1100,7
1948,7
8994,7
4144,7
22322,7
7956,7
20984,7
115,7
2619,7
5829,7
15121,7
20406,7
20812,7
1115,7
1790,7
2747,7
9864,7
10997,7
22339,7
16782,7
20936,7
21191,7
21844,7
13117,7
15211,7
17778,7
22096,7
7439,7
7839,7
20949,7
3897,7
7249,7
3784,7
11883,7
21434,7
2367,7
8362,7
15119,7
4873,7
21676,7
12290,7
17275,7
18217,7
20407,7
5146,7
12040,7
13380,7
5468,7
14165,7
14656,7
9127,7
12101,7
17556,7
22139,7
5476,7
1486,7
5199,7
8545,7
4768,7
17756,7
994,7
15922,7
9951,7
819,7
7997,7
13981,7
21551,7
988,7
3522,7
8759,7
454,7
11643,7
8714,7
14654,7
17856,7
2047,7
2100,7
8507,7
5427,7
6118,7
8238,7
10724,7
17584,7
17206,7
3644,7
4880,7
6276,7
15510,7
2718,7
12875,7
20102,7
2143,7
15178,7
5561,7
22044,7
9811,7
9699,7
15055,7
15646,7
21997,7
1125,7
2433,7
14817,7
22017,7
8556,7
20106,7
8904,7
3030,7
8375,7
6649,7
6748,7
9441,7
12895,7
11978,7
22264,7
553,7
5788,7
6095,7
13168,7
4452,7
12182,7
1565,7
13580,7
3044,7
163,7
19446,7
15857,7
11932,7
12069,7
20533,7
16642,7
15137,7
2750,7
7529,7
9216,7
13409,7
10424,7
10922,7
19316,7
21290,7
3402,7
6178,7
11263,7
22416,7
1129,7
5990,7
21584,7
3890,7
4230,7
4326,7
12434,7
16730,7
19171,7
7280,7
8306,7
15218,7
16911,7
17358,7
4070,7
13729,7
19655,7
22276,7
15156,7
20565,7
5467,7
16810,7
9963,7
16184,7
3129,7
6493,7
12197,7
1621,7
18929,7
19956,7
22227,7
9046,7
16610,7
18489,7
13865,7
18133,7
3071,7
14287,7
5041,7
12628,7
17291,7
20643,7
2657,7
3104,7
4757,7
13894,7
12055,7
15447,7
4344,7
7838,7
17547,7
18520,7
20389,7
8703,7
17608,7
10464,7
19467,7
17264,7
3706,7
15202,7
7163,7
6047,7
22324,7
5480,7
16780,7
18750,7
16099,7
2889,7
3730,7
9856,7
15888,7
6907,7
8114,7
18508,7
22193,7
11136,7
7646,7
9011,7
9395,7
956,7
4588,7
10434,7
16807,7
18713,7
19138,7
7415,7
1656,7
16626,7
10871,6
11745,6
5418,6
17135,6
21138,6
442,6
14626,6
19392,6
11582,6
13447,6
17150,6
4905,6
12467,6
16651,6
17668,6
19370,6
19484,6
19568,6
19156,6
12073,6
17179,6
17802,6
3888,6
11222,6
17919,6
18555,6
530,6
7499,6
9672,6
13185,6
13465,6
20489,6
12882,6
12891,6
18883,6
3352,6
6734,6
16761,6
184,6
10715,6
14512,6
15823,6
21298,6
463,6
15395,6
16711,6
19584,6
20957,6
4970,6
8356,6
12788,6
13061,6
21957,6
1591,6
5641,6
11303,6
13962,6
18208,6
5425,6
14749,6
17431,6
21849,6
10540,6
18014,6
21530,6
5866,6
9899,6
16096,6
21888,6
22112,6
10103,6
17486,6
2098,6
3410,6
20878,6
21518,6
21802,6
1956,6
7729,6
8058,6
18189,6
20564,6
5455,6
6378,6
20828,6
19769,6
84,6
4487,6
10450,6
18373,6
21760,6
18507,6
12526,6
13601,6
18210,6
8343,6
8365,6
11510,6
12964,6
14511,6
14366,6
2493,6
13785,6
13963,6
17405,6
2527,6
11545,6
14244,6
116,6
2247,6
5220,6
9780,6
814,6
2016,6
2708,6
3275,6
7343,6
10626,6
22018,6
2026,6
3858,6
13813,6
15946,6
19630,6
19879,6
5908,6
14858,6
20107,6
9657,6
17521,6
20390,6
13956,6
16563,6
16664,6
21851,6
8956,6
11666,6
12301,6
15492,6
6223,6
13148,6
15938,6
16219,6
16526,6
6792,6
20830,6
10644,6
1098,6
6423,6
7452,6
17614,6
17687,6
13089,6
16340,6
21770,6
10558,6
13622,6
19754,6
2920,6
12841,6
16525,6
19773,6
22399,6
5933,6
19105,6
20959,6
1762,6
3715,6
20691,6
577,6
2140,6
14126,6
19698,6
2885,6
7790,6
20115,6
5236,6
6088,6
13993,6
16747,6
1484,6
12100,6
15343,6
17225,6
18680,6
19826,6
20737,6
1230,6
3485,6
6274,6
9943,6
13436,6
17304,6
12432,6
19241,6
21608,6
10159,6
11327,6
498,6
12325,6
11404,6
16588,6
17265,6
18154,6
18195,6
4218,6
5743,6
11829,6
14042,6
5014,6
9361,6
11739,6
2062,6
2691,6
13083,6
18129,6
20751,6
2293,6
3618,6
9292,6
10664,6
11065,6
14134,6
18302,6
3632,6
6176,6
21769,6
1130,6
349,6
3113,6
5830,6
8840,6
10470,6
13274,6
14428,6
20234,6
12380,6
13169,6
21904,6
7178,6
11456,6
1475,6
6623,6
7292,6
19740,6
19926,6
5133,6
22000,6
5609,6
14785,6
9293,6
17059,6
11724,6
16928,6
4805,6
10084,6
13643,6
15778,6
1808,6
4168,6
6757,6
8673,6
14048,6
16357,6
17777,6
2810,6
9277,6
15030,6
16732,6
17269,6
17934,6
2789,6
6851,6
10130,6
11618,6
5523,6
10179,6
19744,6
20808,6
8081,6
16410,6
16494,6
21830,6
1920,6
4309,6
6624,6
7656,6
12948,6
15866,6
17006,6
749,6
5763,6
12350,6
13417,6
14920,6
21710,6
22301,6
6344,6
13605,6
5988,6
993,6
5096,6
18672,6
8112,6
18554,6
18652,6
11343,6
14483,6
9882,6
14146,6
14915,6
20746,6
9961,6
10367,6
17324,6
3459,6
6011,6
12893,6
18248,6
2632,6
1856,6
18643,6
11491,6
16955,6
5727,6
9154,6
9283,6
10144,6
15901,6
15516,6
21861,6
10483,6
10813,6
13559,6
15817,6
16221,6
12540,6
20113,6
19320,6
2198,6
8426,6
17282,6
9334,6
6374,6
11592,6
15108,6
18859,6
5178,6
16170,6
19882,6
855,6
4678,6
5709,6
18452,6
19904,6
1464,6
5548,6
2045,6
21115,6
7699,6
14177,6
16907,6
2682,6
7866,6
15180,6
7805,6
12382,6
18160,6
13454,6
171,6
5437,6
14595,6
2578,6
18384,6
21415,6
3710,6
14940,6
16274,6
21969,6
13691,6
8870,6
9982,6
10354,6
10516,6
12321,6
12903,6
18495,6
19357,6
2254,6
18180,6
14059,6
6528,6
12406,6
10097,6
4347,6
6440,6
7027,6
19631,6
657,6
21552,6
8415,6
21592,6
5573,6
10908,6
10743,6
8858,6
15383,6
20599,6
7137,6
8226,6
12955,6
4567,6
10190,6
20715,6
4261,6
4394,6
2618,6
22195,6
10642,6
13179,6
20057,6
10787,6
805,6
3950,6
4861,6
5313,6
11979,6
12843,6
13419,6
3883,6
8227,6
14237,6
16967,6
19739,6
3227,6
12676,6
2046,6
12049,6
12912,6
19340,6
14793,6
20942,6
21118,6
1072,6
3075,6
6036,6
6788,6
10217,6
17489,6
533,6
1601,6
4250,6
5263,6
8864,6
22379,6
5327,6
12556,6
1791,6
2636,6
6077,6
6695,6
12763,6
19352,6
9794,6
6191,6
17002,6
21422,6
3525,6
12053,6
1735,6
9180,6
2521,6
5225,6
1767,6
7846,6
19823,6
21377,6
6309,6
11202,6
12486,6
13222,6
651,6
12828,6
10197,6
12604,6
15550,6
16353,6
17390,6
5008,6
7574,6
8020,6
10942,6
10996,6
7432,6
15777,6
16891,6
16395,6
12815,6
21968,6
851,6
5717,6
19174,6
1229,6
2421,6
12140,6
18279,6
1878,6
20231,6
12105,6
12953,6
5686,6
13650,6
17422,6
21136,6
2645,6
4215,6
9766,6
13042,6
15288,6
21639,6
4046,6
5411,6
9805,6
16691,6
19657,6
12158,6
18036,6
2677,6
13766,6
918,6
3924,6
8364,6
8588,6
9751,6
10412,6
8050,6
10585,6
12412,6
2156,6
17648,6
4350,6
6333,6
18362,6
9866,6
12961,6
15256,6
19571,6
21228,6
3359,6
8374,6
13103,6
13816,6
887,6
16945,6
20313,6
11398,6
11620,6
19675,6
14586,6
2905,6
4784,6
9499,6
15493,6
20087,6
2269,6
4745,6
12781,6
14138,6
15489,6
267,6
835,6
2060,6
3220,6
9328,6
17729,6
1067,6
15966,6
17696,6
18798,6
21730,6
47,6
484,6
4781,6
6775,6
8497,6
14226,6
14936,6
19346,6
19697,6
20536,6
3774,6
11163,6
4264,6
10687,6
12281,6
4955,6
964,5
9458,5
13401,5
3280,5
11270,5
18026,5
19845,5
6856,5
7679,5
10178,5
10433,5
11345,5
2551,5
8133,5
11454,5
11810,5
6917,5
18433,5
3869,5
385,5
12878,5
7819,5
13230,5
18742,5
12558,5
14445,5
19589,5
2706,5
11982,5
3988,5
5690,5
9818,5
17976,5
19977,5
6680,5
12888,5
399,5
6912,5
8552,5
11584,5
15517,5
21470,5
12868,5
14078,5
2227,5
19099,5
8284,5
15776,5
2071,5
9061,5
13412,5
6887,5
13125,5
17420,5
5360,5
9410,5
10327,5
21131,5
19018,5
19444,5
8562,5
2192,5
8161,5
9648,5
2212,5
8848,5
13878,5
15733,5
16931,5
3312,5
10244,5
12608,5
15269,5
378,5
6076,5
12699,5
19298,5
19832,5
18363,5
5080,5
16700,5
16947,5
18632,5
450,5
13553,5
5189,5
18960,5
20085,5
5405,5
15002,5
18394,5
1482,5
7051,5
10990,5
13233,5
16812,5
18428,5
21039,5
11693,5
13115,5
16476,5
17227,5
17698,5
18237,5
19839,5
20570,5
18751,5
19082,5
3464,5
12744,5
686,5
7013,5
10011,5
2924,5
10718,5
11416,5
18293,5
19254,5
5416,5
6683,5
7123,5
15582,5
21999,5
11001,5
18426,5
21984,5
9639,5
9655,5
17161,5
19993,5
8500,5
11588,5
13983,5
14729,5
1259,5
4058,5
11184,5
9532,5
14534,5
18273,5
19140,5
17052,5
16359,5
3093,5
7035,5
15155,5
4528,5
10991,5
15585,5
18574,5
11791,5
21062,5
8323,5
12724,5
17213,5
21852,5
1236,5
18543,5
16523,5
18511,5
16411,5
17021,5
18796,5
4410,5
7172,5
3409,5
3549,5
11183,5
13015,5
17847,5
1190,5
11344,5
13000,5
242,5
8875,5
12491,5
20835,5
13625,5
9564,5
12923,5
14065,5
17003,5
21056,5
8555,5
11920,5
13040,5
1845,5
7079,5
12262,5
17854,5
7184,5
20946,5
1257,5
8272,5
21255,5
1774,5
12196,5
7762,5
13662,5
14737,5
19430,5
22395,5
6771,5
5971,5
19157,5
20579,5
15465,5
1706,5
13786,5
13941,5
14007,5
16698,5
12612,5
1066,5
6620,5
16374,5
13946,5
575,5
2808,5
20074,5
903,5
21199,5
21256,5
1435,5
1734,5
460,5
6098,5
10111,5
11094,5
12610,5
2424,5
8022,5
15680,5
21661,5
4583,5
5687,5
13780,5
19572,5
5328,5
18747,5
21901,5
105,5
12346,5
17343,5
21404,5
12125,5
2487,5
3980,5
5204,5
11753,5
21333,5
3782,5
6155,5
15542,5
19459,5
21217,5
15527,5
17400,5
21273,5
12004,5
2013,5
5151,5
5836,5
20603,5
7114,5
17277,5
3127,5
17027,5
19772,5
3415,5
7204,5
14961,5
580,5
20822,5
1192,5
15842,5
1524,5
8127,5
8935,5
10868,5
10944,5
1254,5
1631,5
4458,5
6267,5
18354,5
18767,5
7693,5
11701,5
12270,5
13538,5
17020,5
17262,5
8856,5
12711,5
11297,5
18683,5
19269,5
19716,5
20766,5
4214,5
12866,5
22309,5
2952,5
8681,5
13469,5
15881,5
16936,5
19704,5
5946,5
7012,5
9730,5
9016,5
14266,5
14314,5
15734,5
17084,5
17560,5
12021,5
18711,5
19354,5
5925,5
15874,5
19294,5
1818,5
14097,5
2054,5
4604,5
6708,5
10423,5
14003,5
4824,5
9195,5
11221,5
20320,5
21011,5
21898,5
14867,5
2129,5
17288,5
20659,5
20895,5
1448,5
8233,5
12720,5
16435,5
16953,5
199,5
9857,5
12636,5
1589,5
5938,5
9556,5
17364,5
18846,5
22253,5
3018,5
10838,5
14801,5
17721,5
4589,5
11314,5
17568,5
18173,5
2936,5
4387,5
6188,5
7158,5
14618,5
9355,5
9835,5
13488,5
17641,5
20647,5
3596,5
6901,5
6979,5
2445,5
7855,5
13290,5
17943,5
1188,5
4675,5
10289,5
14275,5
14396,5
15740,5
20260,5
2540,5
18151,5
5375,5
8614,5
15925,5
18870,5
5071,5
18978,5
1272,5
6057,5
10971,5
11577,5
15398,5
16259,5
984,5
2035,5
2200,5
8230,5
18980,5
7187,5
19622,5
3168,5
6737,5
12393,5
5534,5
8289,5
8882,5
14830,5
15431,5
19909,5
3367,5
7573,5
681,5
9069,5
11028,5
13390,5
14222,5
17865,5
19311,5
5376,5
10994,5
16012,5
18758,5
19482,5
2844,5
3053,5
5852,5
14507,5
22151,5
692,5
1906,5
8477,5
18416,5
5330,5
6992,5
8580,5
12569,5
20447,5
2901,5
8401,5
13642,5
15715,5
16045,5
5568,5
6745,5
12508,5
14664,5
21514,5
22397,5
2837,5
3397,5
7588,5
17047,5
18596,5
73,5
1028,5
7501,5
8885,5
425,5
7042,5
22178,5
1421,5
2274,5
7601,5
9159,5
9998,5
12499,5
13320,5
4180,5
16412,5
4427,5
7537,5
987,5
3968,5
5308,5
8547,5
9741,5
10015,5
21027,5
21321,5
15590,5
18337,5
18853,5
2065,5
7858,5
8460,5
10073,5
14087,5
15903,5
12374,5
18068,5
3736,5
4329,5
19166,5
10505,5
17505,5
21941,5
8771,5
9254,5
10201,5
189,5
15039,5
15471,5
16049,5
3205,5
5358,5
12314,5
21353,5
12986,5
19850,5
19886,5
17497,5
17606,5
1184,5
13333,5
16463,5
19617,5
1142,5
7124,5
13082,5
16633,5
6005,5
12303,5
4320,5
10195,5
20345,5
1039,5
15409,5
398,5
3745,5
20845,5
12844,5
15320,5
2641,5
4490,5
2753,5
2859,5
11637,5
5409,4
7747,4
15057,4
15322,4
19907,4
18404,4
1145,4
16538,4
3034,4
3452,4
14267,4
15198,4
21789,4
19,4
6319,4
6578,4
9051,4
6172,4
7949,4
11686,4
14883,4
20989,4
21431,4
2088,4
9114,4
15185,4
3662,4
5304,4
18705,4
1640,4
4603,4
7985,4
19984,4
20611,4
21082,4
2828,4
15061,4
3240,4
7918,4
19924,4
4492,4
5275,4
15724,4
14897,4
8945,4
14040,4
20921,4
18499,4
2537,4
10534,4
18402,4
19236,4
16756,4
1064,4
18081,4
18494,4
9108,4
19198,4
2530,4
12567,4
3820,4
9122,4
14670,4
18579,4
19659,4
20369,4
1911,4
4557,4
17075,4
22006,4
22388,4
8412,4
9614,4
18286,4
2077,4
4618,4
4926,4
9096,4
19336,4
21775,4
2294,4
10454,4
13593,4
17615,4
13198,4
18141,4
18172,4
21790,4
13433,4
10304,4
6733,4
7856,4
8553,4
20215,4
6054,4
6717,4
12003,4
13989,4
700,4
10224,4
10929,4
13617,4
21472,4
21896,4
4208,4
7009,4
15819,4
2622,4
8229,4
5135,4
13047,4
19608,4
22149,4
19152,4
268,4
17066,4
18954,4
21563,4
3794,4
704,4
3942,4
7841,4
20118,4
12242,4
4088,4
11010,4
12835,4
13520,4
14157,4
16819,4
424,4
6042,4
16214,4
3174,4
10818,4
14074,4
1693,4
2084,4
2703,4
14163,4
21766,4
6243,4
15047,4
21005,4
1698,4
9474,4
10160,4
20916,4
10133,4
22391,4
7445,4
11629,4
19533,4
4716,4
6606,4
17885,4
5497,4
7243,4
10993,4
20287,4
6617,4
7049,4
8656,4
9124,4
21751,4
5262,4
5519,4
10513,4
11275,4
20666,4
1781,4
1888,4
9874,4
2954,4
4015,4
4258,4
8854,4
9607,4
20297,4
637,4
3945,4
4857,4
6411,4
10907,4
13034,4
19555,4
10074,4
14050,4
20141,4
900,4
10501,4
1875,4
5887,4
10478,4
12080,4
21767,4
9804,4
10962,4
16419,4
14931,4
978,4
11283,4
14797,4
6645,4
7963,4
8274,4
10453,4
11881,4
19072,4
806,4
836,4
13877,4
6249,4
10421,4
13838,4
2147,4
18878,4
870,4
17082,4
18897,4
3528,4
15358,4
464,4
1239,4
2958,4
9404,4
20593,4
85,4
1404,4
3283,4
9553,4
18386,4
19531,4
20289,4
5001,4
15140,4
20635,4
1643,4
9400,4
12429,4
10389,4
6295,4
18614,4
4241,4
19047,4
21560,4
2205,4
4752,4
11479,4
18439,4
247,4
8569,4
17348,4
20890,4
21203,4
13549,4
13332,4
13992,4
4981,4
12650,4
18851,4
20409,4
1793,4
17928,4
16759,4
18432,4
590,4
11648,4
3369,4
6523,4
7523,4
9405,4
9693,4
14697,4
15522,4
5465,4
10455,4
12474,4
12775,4
1207,4
3169,4
19724,4
3822,4
921,4
1976,4
5611,4
10222,4
13048,4
14921,4
14486,4
17383,4
20204,4
20779,4
587,4
7647,4
18519,4
3709,4
6075,4
9721,4
14545,4
14581,4
3817,4
10757,4
12489,4
15270,4
20725,4
21018,4
5642,4
8397,4
11264,4
13050,4
15379,4
20544,4
3180,4
10837,4
10849,4
12886,4
21597,4
9513,4
19251,4
1044,4
2392,4
15614,4
18764,4
3523,4
4048,4
12161,4
9722,4
13336,4
1584,4
3086,4
6152,4
6640,4
9840,4
14584,4
3702,4
6167,4
20693,4
5481,4
12351,4
5410,4
9636,4
19775,4
22202,4
20182,4
9551,4
10498,4
20251,4
21699,4
35,4
2731,4
10737,4
13109,4
18206,4
1035,4
8707,4
9300,4
12938,4
16024,4
17940,4
19629,4
21785,4
1167,4
7754,4
7766,4
13087,4
14384,4
15780,4
18107,4
1490,4
2417,4
3748,4
12410,4
21101,4
2380,4
18662,4
4252,4
13760,4
5750,4
7336,4
66,4
1954,4
21890,4
6406,4
13279,4
869,4
3931,4
4337,4
4688,4
7571,4
7814,4
10545,4
12664,4
22455,4
15286,4
21201,4
8116,4
2893,4
3840,4
4279,4
21615,4
12838,4
1578,4
6117,4
8085,4
9912,4
2329,4
4430,4
9604,4
15613,4
19901,4
21205,4
10016,4
1788,4
4810,4
21821,4
6291,4
10820,4
15451,4
16937,4
11807,4
12271,4
13972,4
21396,4
2264,4
15989,4
18617,4
22433,4
10896,4
22217,4
10583,4
14292,4
15862,4
16683,4
19693,4
1661,4
2946,4
20863,4
10588,4
7354,4
9683,4
15088,4
17679,4
18366,4
21444,4
21732,4
7743,4
19898,4
22058,4
6801,4
8646,4
11755,4
1554,4
6131,4
7371,4
7671,4
13440,4
1304,4
2686,4
2725,4
5368,4
13217,4
12583,4
15665,4
15916,4
20668,4
12033,4
3881,4
14099,4
18177,4
20993,4
6935,4
10154,4
10606,4
10680,4
11053,4
22364,4
5703,4
11050,4
20657,4
1941,4
12217,4
21587,4
4129,4
6114,4
10720,4
16752,4
20671,4
21593,4
22307,4
1605,4
2053,4
8607,4
10829,4
11203,4
17690,4
5849,4
7844,4
9251,4
11006,4
16552,4
20562,4
22337,4
38,4
82,4
11466,4
15793,4
16663,4
97,4
5820,4
6539,4
10184,4
7930,4
10075,4
2008,4
11549,4
14741,4
18004,4
1043,4
12792,4
23,4
14553,4
17597,4
3505,4
4169,4
7832,4
8140,4
15391,4
9247,4
10941,4
17722,4
6598,4
7559,4
8005,4
10884,4
11503,4
13635,4
5783,4
21754,4
5413,4
12757,4
15939,4
20429,4
885,4
3244,4
16272,4
2726,4
3347,4
1581,4
11873,4
18113,4
20034,4
8990,4
11827,4
12862,4
14819,4
17753,4
3907,4
4554,4
3248,4
6097,4
7863,4
15207,4
12956,4
17693,4
19199,4
317,4
6786,4
11262,4
19983,4
2146,4
3301,4
5332,4
7932,4
13651,4
10732,4
14663,4
17786,4
18803,4
19609,4
21924,4
14068,4
20028,4
21668,4
3455,4
6270,4
10358,4
15189,4
18639,4
22422,4
2542,4
5869,4
13442,4
20662,4
21504,4
22142,4
7131,4
11590,4
11737,4
12719,4
16705,4
20526,4
21829,4
2800,4
13502,4
16423,4
19256,4
1697,3
17499,3
20532,3
22129,3
3391,3
3800,3
9179,3
16781,3
6675,3
7583,3
9068,3
20912,3
20977,3
21832,3
7146,3
15662,3
18546,3
19565,3
415,3
11085,3
17871,3
18429,3
20729,3
6322,3
10755,3
12164,3
14415,3
1738,3
12202,3
12683,3
17930,3
1497,3
11419,3
22345,3
9032,3
10624,3
21541,3
7576,3
13241,3
14786,3
19552,3
9266,3
10655,3
11115,3
12743,3
5882,3
9778,3
9908,3
18281,3
19887,3
2309,3
5581,3
17013,3
19126,3
20346,3
3326,3
6043,3
9589,3
12455,3
1730,3
9017,3
10125,3
13355,3
21956,3
3752,3
9063,3
15775,3
1415,3
3983,3
8694,3
11304,3
5444,3
15065,3
16838,3
7254,3
9307,3
14877,3
16695,3
1606,3
3824,3
7116,3
14684,3
3796,3
4178,3
10055,3
16240,3
20541,3
21357,3
1728,3
5006,3
17481,3
17657,3
18345,3
144,3
388,3
963,3
3594,3
4436,3
4614,3
11718,3
12870,3
15054,3
19395,3
22326,3
4254,3
4791,3
9140,3
21842,3
5520,3
7156,3
9915,3
10030,3
12319,3
13714,3
13809,3
15685,3
16430,3
19537,3
8234,3
16706,3
970,3
2276,3
9340,3
16771,3
17338,3
17793,3
8222,3
15354,3
16409,3
119,3
4533,3
15307,3
4143,3
4306,3
8027,3
9170,3
10592,3
20356,3
9130,3
13146,3
4150,3
19077,3
5801,3
11607,3
13170,3
13223,3
13746,3
15843,3
6455,3
8398,3
10336,3
21435,3
4368,3
13754,3
16804,3
16964,3
21265,3
1299,3
1893,3
5901,3
7002,3
15325,3
19725,3
20362,3
18812,3
5256,3
5771,3
6254,3
9376,3
19246,3
19728,3
19797,3
843,3
14416,3
12345,3
14201,3
4417,3
12296,3
12940,3
15094,3
15356,3
15691,3
16237,3
3122,3
3569,3
3877,3
7179,3
8079,3
11505,3
15682,3
22185,3
621,3
2763,3
4073,3
4134,3
5039,3
12477,3
1191,3
1669,3
6883,3
9771,3
11081,3
13811,3
16338,3
21152,3
1520,3
6794,3
16474,3
16959,3
19036,3
21330,3
21547,3
1994,3
2177,3
3510,3
6311,3
7552,3
3345,3
17451,3
18583,3
22464,3
