id,inDegree
7488,8
3867,8
11630,8
7968,8
6307,8
13043,8
15674,8
18963,8
6128,8
16224,8
8455,8
6132,8
22397,8
15454,8
4338,8
11331,8
17511,8
15948,8
13865,8
5972,8
9919,8
1193,8
12628,8
18735,8
4016,8
18607,8
17475,8
19812,8
12678,8
7951,8
4099,8
15447,8
9315,8
12045,8
3579,8
11903,8
13042,8
21639,8
630,8
14743,8
21281,8
14144,8
11691,8
17025,8
14427,8
20932,8
11319,8
20265,8
21561,8
14822,8
2156,8
10824,8
12592,8
14333,8
3303,8
10329,8
14811,8
2078,8
16998,8
13858,8
7017,8
14913,8
6557,8
6601,8
6348,8
10371,8
9740,8
64,8
14671,8
17527,8
4236,8
7932,8
9071,8
10079,8
21488,8
16220,8
4720,8
16903,8
9476,8
2833,8
21164,8
10519,8
17961,8
15057,8
11593,8
20638,8
9712,8
15894,8
17150,8
10695,8
15571,8
13058,8
12558,8
13071,8
9447,8
12200,8
11349,8
16838,8
20130,8
21802,8
18608,8
7448,8
6591,8
9523,8
13007,8
17954,8
17784,8
17724,8
15622,8
22293,8
16762,8
17066,8
16952,8
11399,8
21978,8
17395,8
16089,8
11934,8
18840,8
17644,8
11789,8
21062,8
18909,8
14107,8
14381,8
18796,8
20598,8
21153,8
12810,8
21778,8
15683,8
8279,8
17182,8
22125,8
18768,8
19430,8
15600,8
18765,8
22347,8
12732,8
12669,8
9347,8
11111,8
22420,8
18492,8
17399,8
13780,8
12581,8
18666,8
21203,8
19121,8
15345,8
7251,8
21900,8
22174,8
19207,8
16092,8
9421,8
19333,8
14989,8
20619,8
7893,8
20866,8
19652,8
22072,8
1296,8
15706,8
11499,8
15637,8
10880,8
15813,8
12119,8
19178,8
17024,8
14947,8
9441,8
4634,8
7158,8
1719,8
18809,8
12482,8
13767,8
21612,8
14448,8
21026,8
10094,8
20394,8
11383,8
21994,8
17378,8
18159,8
10846,8
16369,8
18719,8
18633,8
20054,8
10092,8
14338,8
18892,8
10196,8
5868,8
19543,8
20643,8
11465,8
22178,8
13392,8
11501,8
13775,8
20880,8
10941,8
21846,8
19350,8
16825,8
10954,8
10850,8
20120,8
9914,8
8210,8
12239,8
9423,8
12819,8
14709,8
16501,8
22105,8
16626,8
6424,8
19603,8
18093,8
18705,8
13200,8
17870,8
10654,8
21678,8
6280,8
21114,8
17446,8
16167,8
16677,8
18654,8
21477,8
19524,8
17878,8
10046,8
8208,8
6292,8
18902,8
12418,8
21644,8
20094,8
7870,8
20675,8
18223,8
13573,8
14856,8
1925,8
15619,8
17957,8
6227,8
15093,8
20102,8
20026,8
9375,8
17113,8
22264,8
21618,8
11412,8
22416,8
12544,8
19818,8
21422,8
12861,8
3843,8
22408,8
20377,8
19980,8
13131,8
20183,8
18481,8
21849,8
13892,8
12692,8
19692,8
19798,8
16344,8
3591,8
17098,8
19520,8
20307,8
15407,8
20544,8
1889,8
21997,8
10908,8
21440,8
6755,8
16255,8
19620,8
19911,8
15063,8
13324,8
16831,8
19697,8
16673,8
21174,8
13795,8
16726,8
21871,8
9713,8
16358,8
20501,8
10977,8
21707,8
17305,8
20003,8
17063,8
21543,8
19191,8
10286,8
19295,8
16697,8
15432,7
15237,7
17499,7
3199,7
11988,7
4072,7
8955,7
1919,7
3081,7
8082,7
9242,7
13798,7
17336,7
13226,7
10284,7
6555,7
12889,7
19441,7
19747,7
17094,7
10499,7
2278,7
7967,7
17209,7
2983,7
3489,7
8253,7
15265,7
8495,7
16535,7
3269,7
10759,7
8353,7
12533,7
12171,7
21687,7
20505,7
18208,7
17112,7
15676,7
6486,7
4288,7
12894,7
1694,7
15833,7
8695,7
11672,7
6719,7
2710,7
17037,7
8456,7
12102,7
16543,7
12066,7
4319,7
18070,7
9253,7
20191,7
17053,7
7142,7
10061,7
10082,7
8929,7
6829,7
20056,7
4086,7
12423,7
5891,7
7237,7
3828,7
766,7
3175,7
3457,7
4633,7
10616,7
18245,7
496,7
20641,7
11729,7
13522,7
3246,7
10224,7
4270,7
14402,7
11177,7
16812,7
4062,7
22372,7
4224,7
10539,7
19862,7
13208,7
15694,7
15807,7
10257,7
3728,7
15169,7
6931,7
4343,7
17137,7
21061,7
4494,7
14218,7
18268,7
12695,7
4561,7
10718,7
17521,7
16664,7
5590,7
7367,7
8956,7
20019,7
18959,7
20712,7
6875,7
7834,7
16982,7
10701,7
14917,7
3608,7
22063,7
9532,7
13591,7
5473,7
4671,7
17421,7
17796,7
14904,7
21134,7
13141,7
13873,7
10469,7
6994,7
17713,7
21852,7
3813,7
13716,7
6133,7
21931,7
11099,7
3922,7
6069,7
10044,7
9388,7
13362,7
17847,7
18407,7
18997,7
16026,7
6729,7
22082,7
1689,7
16574,7
2825,7
9520,7
4546,7
12801,7
6355,7
22254,7
10501,7
2242,7
13258,7
18129,7
16031,7
16393,7
13689,7
15897,7
4650,7
9036,7
12416,7
9700,7
7503,7
17295,7
22321,7
11351,7
1493,7
8860,7
19364,7
12633,7
19530,7
3526,7
12154,7
18504,7
6952,7
10459,7
14570,7
6371,7
6648,7
3084,7
22220,7
17852,7
6158,7
15801,7
6544,7
13702,7
22299,7
14691,7
8761,7
10611,7
10788,7
13017,7
19969,7
1617,7
8717,7
6811,7
7615,7
10384,7
20655,7
2452,7
12547,7
7259,7
7319,7
3211,7
11502,7
3563,7
16755,7
13036,7
11343,7
2813,7
8138,7
9882,7
5248,7
6011,7
10024,7
20603,7
3520,7
14598,7
12983,7
18894,7
16251,7
13801,7
10813,7
8288,7
8439,7
5768,7
21245,7
4414,7
3892,7
18767,7
2566,7
3898,7
9995,7
7356,7
11704,7
16969,7
17023,7
8868,7
18707,7
15990,7
4437,7
16863,7
16660,7
4973,7
3691,7
19557,7
16082,7
11500,7
1912,7
21347,7
6945,7
5232,7
3864,7
15734,7
2532,7
4889,7
12739,7
20753,7
18545,7
12359,7
21294,7
4204,7
20251,7
12356,7
13403,7
12598,7
20515,7
4543,7
15436,7
18495,7
17613,7
4775,7
17864,7
17912,7
3040,7
9543,7
7369,7
5383,7
12606,7
4884,7
3077,7
12163,7
8182,7
12067,7
8817,7
2744,7
11487,7
16433,7
11696,7
6409,7
2902,7
8432,7
13667,7
13168,7
21817,7
13234,7
3732,7
6949,7
7666,7
10087,7
17819,7
15865,7
12089,7
7564,7
6413,7
16194,7
8590,7
21821,7
20129,7
15466,7
11198,7
5502,7
4195,7
3218,7
19884,7
6235,7
5619,7
12393,7
2897,7
10250,7
10132,7
904,7
12553,7
20312,7
21361,7
4461,7
7087,7
6046,7
14830,7
15483,7
3221,7
6077,7
15442,7
14833,7
21373,7
7280,7
9812,7
15822,7
16962,7
9619,7
2822,7
6534,7
9848,7
18619,7
19823,7
16184,7
18271,7
21869,7
19903,7
14837,7
14191,7
18572,7
13990,7
18738,7
5283,7
17844,7
9582,7
12935,7
18769,7
10152,7
10348,7
4670,7
6654,7
18058,7
7716,7
20575,7
12953,7
21388,7
5683,7
7365,7
9485,7
21289,7
6499,7
13725,7
20429,7
6741,7
9189,7
15974,7
20477,7
11836,7
7894,7
9576,7
20402,7
1503,7
21540,7
11958,7
12000,7
11296,7
18123,7
16463,7
13038,7
9671,7
19159,7
20727,7
5588,7
10366,7
22412,7
9728,7
18612,7
3265,7
15260,7
11136,7
7708,7
4379,7
4075,7
18713,7
20845,7
19857,7
15216,7
11631,7
4661,7
18604,7
13386,7
18789,7
1494,7
11959,7
20148,7
4795,7
12048,7
15684,7
10447,7
5229,7
14487,7
22429,7
13401,7
21209,7
19838,7
16441,7
11334,7
12402,7
20881,7
11454,7
9952,7
12467,7
13882,7
11038,7
13424,7
18232,7
11071,7
21395,7
14726,7
16160,7
18372,7
20203,7
8162,7
20828,7
18412,7
14112,7
10244,7
19752,7
10768,7
16346,7
19494,7
4961,7
7984,7
16075,7
11114,7
8077,7
6925,7
19950,7
12992,7
18205,7
8201,7
9610,7
19782,7
21766,7
21559,7
18145,7
19698,7
21086,7
9859,7
13665,7
15079,7
22469,7
17843,7
13782,7
8593,7
10741,7
19473,7
20406,7
19297,7
14992,7
17176,7
21237,7
13274,7
17531,7
21191,7
12168,7
14881,7
17103,7
16852,7
21826,7
7668,7
3493,7
4504,7
301,7
17078,7
11787,7
9449,7
9419,7
18465,7
17989,7
12751,7
9258,7
10253,7
20868,7
20817,7
13370,7
18361,7
17083,7
13967,7
13706,7
8978,7
9042,7
12465,7
10483,7
15396,7
21427,7
10232,7
16363,7
20725,7
19109,7
13823,7
22309,7
21233,7
10568,7
17238,7
13406,7
22044,7
12823,7
5863,7
11049,7
4100,7
6469,7
14009,7
18679,7
7936,7
13568,7
11191,7
10651,7
21083,7
16653,7
6224,7
17149,7
16658,7
10858,7
7779,7
20607,7
15137,7
9224,7
16059,7
18791,7
22217,7
19316,7
20174,7
19927,7
18993,7
14254,7
10145,7
12313,7
19011,7
17168,7
14886,7
6791,7
12405,7
14277,7
15023,7
20602,7
13583,7
18533,7
19730,7
12035,7
22086,7
6819,7
8719,7
18397,7
21754,7
11252,7
22439,7
13684,7
18496,7
19217,7
7276,7
13326,7
11164,7
10434,7
15659,7
19466,7
21829,7
11394,7
9715,7
14361,7
19324,7
18778,7
19924,7
21786,7
14681,7
22437,7
15007,7
20626,7
15372,7
7346,7
19298,7
17525,7
21851,7
6772,7
15558,7
13322,7
20364,7
16734,7
17019,7
15192,7
9416,7
13471,7
14601,7
19699,7
20234,7
16042,7
19824,7
12570,7
20336,7
22049,7
18682,7
9384,7
13834,7
14961,7
2206,7
8733,7
13196,7
22004,7
19928,7
18631,7
16218,7
15031,7
17517,7
5386,7
9370,7
9445,7
19060,7
8960,7
19587,7
12018,7
20324,7
20119,7
16434,7
20472,7
18257,7
2274,7
15983,7
10477,7
21761,7
5654,7
14974,7
22315,7
21353,7
12314,7
13103,7
15932,7
15352,7
11267,7
18122,7
15102,7
15243,7
21920,7
18026,7
20064,7
21403,7
19985,7
13609,7
13676,7
16039,7
19826,7
15254,7
16667,7
18831,7
18298,7
20779,7
19852,7
21418,7
22379,7
20096,7
14459,7
18786,7
17547,7
18832,7
13720,7
22075,7
22000,7
16170,7
12557,7
18946,7
21780,7
20447,7
18955,7
18358,7
8265,7
16738,7
20561,7
9978,6
7225,6
18117,6
7664,6
16754,6
6297,6
15965,6
2940,6
17033,6
5126,6
13871,6
18306,6
10240,6
13286,6
4028,6
11700,6
19984,6
4478,6
17969,6
2282,6
12064,6
13829,6
5823,6
14701,6
6491,6
10466,6
3865,6
13077,6
8072,6
5422,6
5258,6
6728,6
8554,6
10332,6
16521,6
15572,6
3791,6
2119,6
5585,6
2149,6
19198,6
12749,6
1964,6
5035,6
7657,6
17621,6
8886,6
21518,6
5751,6
3398,6
2377,6
9938,6
7061,6
11236,6
15733,6
16254,6
19348,6
11147,6
8754,6
4397,6
9096,6
4128,6
18681,6
4542,6
19929,6
1722,6
13316,6
4646,6
13476,6
14751,6
14579,6
2113,6
7528,6
15338,6
13101,6
19081,6
15339,6
1639,6
14193,6
12176,6
2348,6
6190,6
10149,6
14455,6
11217,6
6185,6
14101,6
18970,6
2043,6
3432,6
2059,6
14707,6
6012,6
9881,6
3262,6
7992,6
11146,6
4882,6
20107,6
10383,6
4192,6
17727,6
8251,6
21563,6
18939,6
17433,6
18234,6
12776,6
12333,6
7305,6
7235,6
18152,6
3328,6
16389,6
19155,6
10346,6
9924,6
16112,6
13540,6
9244,6
7680,6
4053,6
15299,6
11939,6
15781,6
12759,6
9033,6
8186,6
7952,6
18392,6
15729,6
17349,6
18760,6
20678,6
16559,6
2567,6
9890,6
6217,6
7509,6
6099,6
19949,6
3951,6
6260,6
17737,6
16113,6
7310,6
3004,6
10249,6
9202,6
14766,6
7981,6
11794,6
12370,6
11362,6
17708,6
10068,6
17162,6
4630,6
22137,6
9967,6
21831,6
13280,6
11669,6
5257,6
14038,6
18195,6
13619,6
6171,6
8177,6
11761,6
12667,6
13083,6
20751,6
10617,6
7585,6
6951,6
9055,6
6820,6
9150,6
15162,6
8665,6
11516,6
7658,6
11456,6
8529,6
17031,6
22096,6
1278,6
21558,6
7852,6
2514,6
6121,6
6443,6
3364,6
8835,6
6166,6
2543,6
17363,6
1517,6
10857,6
13946,6
16845,6
20074,6
6112,6
21045,6
13884,6
6050,6
14529,6
2544,6
3885,6
8357,6
18950,6
21661,6
8780,6
12948,6
19709,6
12982,6
20890,6
21901,6
17012,6
13870,6
9084,6
9501,6
5668,6
9923,6
4601,6
16502,6
11962,6
18652,6
6197,6
20524,6
11152,6
16348,6
9282,6
7879,6
11648,6
3669,6
18202,6
22357,6
14035,6
6141,6
19426,6
8012,6
18814,6
6556,6
13123,6
2335,6
7691,6
4253,6
5546,6
9175,6
6168,6
11609,6
10865,6
21128,6
6248,6
6632,6
5124,6
7133,6
16065,6
2047,6
16553,6
11592,6
16183,6
15135,6
7151,6
17914,6
11912,6
2306,6
19756,6
12562,6
12079,6
14449,6
21529,6
5316,6
5548,6
18919,6
14266,6
12875,6
19456,6
3814,6
6584,6
7097,6
8963,6
21044,6
20631,6
4964,6
4323,6
20366,6
9048,6
21699,6
4429,6
4330,6
21306,6
10423,6
7648,6
4954,6
17940,6
5037,6
20895,6
9982,6
12456,6
20272,6
19357,6
8870,6
1668,6
16327,6
7390,6
3370,6
5811,6
3999,6
15658,6
4257,6
14328,6
7964,6
20105,6
13697,6
19146,6
9417,6
14827,6
14801,6
12034,6
13254,6
14239,6
10350,6
10283,6
20743,6
8573,6
8842,6
8130,6
2229,6
5861,6
20940,6
17568,6
12729,6
21343,6
15246,6
14629,6
2160,6
4993,6
4901,6
11904,6
20647,6
16098,6
6302,6
3990,6
8905,6
12222,6
19901,6
5348,6
13174,6
15326,6
11443,6
14603,6
3816,6
18151,6
4763,6
20354,6
14088,6
1078,6
21522,6
3394,6
3395,6
11786,6
11886,6
2719,6
14170,6
6492,6
2554,6
5858,6
10596,6
12615,6
12912,6
20821,6
13138,6
7477,6
19232,6
1586,6
3138,6
12287,6
7018,6
15088,6
14025,6
11162,6
21962,6
22081,6
4201,6
22058,6
6278,6
16730,6
9069,6
3056,6
6338,6
13382,6
20432,6
4022,6
5464,6
11088,6
4464,6
4369,6
18108,6
13998,6
15883,6
4153,6
5855,6
8060,6
11815,6
3797,6
10827,6
12144,6
15505,6
5854,6
10154,6
19643,6
14118,6
13151,6
15146,6
13740,6
6946,6
15384,6
12315,6
6726,6
10790,6
13675,6
7485,6
10996,6
5504,6
15280,6
11127,6
6991,6
15841,6
8512,6
16927,6
8609,6
8054,6
3966,6
9827,6
5981,6
13165,6
18374,6
20004,6
7396,6
6039,6
20851,6
14919,6
7257,6
12055,6
18610,6
8098,6
6058,6
21016,6
15654,6
15804,6
19787,6
21576,6
5982,6
16853,6
19495,6
19657,6
10700,6
11655,6
6571,6
12078,6
19166,6
15751,6
4855,6
8154,6
14142,6
11405,6
16949,6
3128,6
9254,6
1391,6
11889,6
15067,6
16491,6
15855,6
7360,6
6916,6
7843,6
9230,6
10669,6
9382,6
18113,6
12681,6
12068,6
9412,6
5994,6
15017,6
9559,6
12169,6
10041,6
11768,6
20392,6
2890,6
9395,6
16527,6
12516,6
21847,6
11697,6
14937,6
18803,6
18472,6
10732,6
21097,6
18525,6
18948,6
14861,6
7584,6
10692,6
11737,6
16957,6
5874,6
4540,6
12084,6
8305,6
10430,6
19067,6
14242,6
20912,6
19390,6
7612,6
13596,6
19484,6
10070,6
8187,6
9418,6
10019,6
15692,6
6614,6
12448,6
7478,6
8716,6
7226,6
7826,6
13183,6
10037,6
8342,6
16711,6
18621,6
14000,6
18114,6
6797,6
9867,6
20247,6
7271,6
19822,6
10454,6
15350,6
7326,6
11674,6
18193,6
20215,6
14366,6
14736,6
11825,6
13287,6
21925,6
12563,6
4685,6
22064,6
11869,6
11720,6
5282,6
19036,6
19746,6
15143,6
8355,6
13276,6
18583,6
18061,6
9669,6
15078,6
17947,6
20496,6
9545,6
15534,6
9119,6
8422,6
15446,6
16768,6
8898,6
8134,6
21881,6
14398,6
21180,6
17035,6
12325,6
11256,6
19718,6
13064,6
17360,6
4821,6
20984,6
6546,6
19212,6
20674,6
12279,6
5803,6
21249,6
16782,6
19072,6
4792,6
5299,6
5565,6
13941,6
10575,6
11688,6
10678,6
6913,6
18389,6
15030,6
4271,6
18942,6
18047,6
22269,6
12671,6
12974,6
8047,6
16808,6
13344,6
18017,6
19721,6
17928,6
10738,6
9336,6
9324,6
14404,6
14430,6
9489,6
20822,6
4465,6
19045,6
11321,6
17856,6
12913,6
14949,6
18519,6
9883,6
8724,6
19293,6
18683,6
14587,6
11784,6
19716,6
17448,6
12386,6
3268,6
16933,6
21188,6
12721,6
5767,6
8241,6
13590,6
14903,6
11436,6
16776,6
14276,6
19090,6
21101,6
6660,6
6547,6
7975,6
17329,6
518,6
11295,6
17093,6
6768,6
12506,6
13420,6
12126,6
11680,6
16192,6
17755,6
9082,6
1315,6
10523,6
13741,6
8115,6
18813,6
21670,6
5865,6
13179,6
18978,6
10820,6
20517,6
10694,6
10380,6
12773,6
18049,6
15580,6
19655,6
15156,6
7072,6
4913,6
21587,6
6299,6
18772,6
8585,6
17164,6
7022,6
16454,6
6220,6
7171,6
16572,6
15828,6
13369,6
5131,6
14987,6
15467,6
16811,6
13561,6
3434,6
17422,6
21136,6
16707,6
21089,6
12679,6
20389,6
14739,6
13132,6
7687,6
22324,6
11161,6
7152,6
16279,6
17068,6
15309,6
19168,6
20133,6
19609,6
22422,6
18639,6
10228,6
4743,6
19260,6
14329,6
18808,6
19274,6
11393,6
17605,6
21982,6
18287,6
12396,6
14828,6
8499,6
13828,6
18035,6
19839,6
20321,6
22351,6
6658,6
9819,6
22185,6
21770,6
11239,6
14084,6
15166,6
16216,6
7112,6
21428,6
13778,6
19411,6
6975,6
15281,6
17180,6
11851,6
16479,6
17596,6
15736,6
12411,6
16296,6
17751,6
21560,6
17538,6
12832,6
16759,6
14176,6
17140,6
12746,6
15664,6
15886,6
9133,6
16638,6
21040,6
15815,6
19046,6
16907,6
13633,6
12392,6
16278,6
16637,6
21204,6
22323,6
7830,6
9962,6
16537,6
20740,6
20732,6
16898,6
13340,6
1324,6
18664,6
17886,6
10493,6
9900,6
9783,6
11072,6
14515,6
15115,6
12198,6
9983,6
17287,6
22364,6
18985,6
13642,6
13528,6
20562,6
18080,6
22113,6
9041,6
21579,6
21945,6
18876,6
10552,6
12772,6
17057,6
9238,6
16780,6
19675,6
11915,6
19138,6
20925,6
17705,6
20962,6
15168,6
11938,6
19440,6
20792,6
13004,6
20372,6
19373,6
17950,6
17626,6
17698,6
16378,6
19754,6
17186,6
21271,6
20099,6
20282,6
20142,6
9459,6
22314,6
10721,6
16915,6
697,6
17874,6
17324,6
12954,6
8986,6
16163,6
19104,6
17584,6
19251,6
18711,6
16503,6
12996,6
17925,6
16985,6
18929,6
15716,6
5137,6
6669,6
20929,6
19605,6
20411,6
15882,6
22206,6
13533,6
19630,6
16875,6
17953,6
18792,6
16367,6
15465,6
19572,6
22017,6
20106,6
17319,6
20831,6
16843,6
21027,6
16555,6
16457,6
19068,6
14534,6
7109,6
15439,6
16374,6
15783,6
21958,6
19713,6
21239,6
19055,6
14117,5
3764,5
15322,5
1840,5
5759,5
6834,5
9632,5
8330,5
7595,5
8611,5
15652,5
21577,5
15992,5
11686,5
20989,5
6917,5
9134,5
21877,5
7234,5
7139,5
4300,5
6605,5
12799,5
19471,5
5343,5
1740,5
12215,5
2378,5
2488,5
19589,5
5964,5
4806,5
6722,5
15061,5
16761,5
8907,5
12260,5
4179,5
8595,5
12670,5
4147,5
20957,5
6089,5
14897,5
8600,5
9623,5
14154,5
6043,5
3612,5
11014,5
8557,5
10864,5
9229,5
11409,5
5155,5
4879,5
13901,5
3689,5
20991,5
2080,5
15304,5
18732,5
19635,5
2764,5
8453,5
9061,5
21888,5
18494,5
5658,5
14091,5
17151,5
4176,5
19741,5
4511,5
17654,5
4229,5
8161,5
909,5
2404,5
3390,5
2470,5
2112,5
12349,5
11371,5
15332,5
14053,5
6193,5
15262,5
3879,5
19750,5
16700,5
12526,5
5394,5
14080,5
4096,5
19343,5
14511,5
8767,5
5412,5
18960,5
13462,5
13989,5
17405,5
4302,5
10325,5
962,5
18457,5
11348,5
15172,5
9364,5
21392,5
14495,5
8975,5
20724,5
8950,5
2110,5
14343,5
8206,5
21381,5
21247,5
12514,5
4989,5
11040,5
10836,5
7268,5
7145,5
19897,5
8004,5
3433,5
21949,5
14233,5
15982,5
6261,5
16179,5
3541,5
4515,5
4764,5
9797,5
4808,5
1934,5
2268,5
19002,5
11742,5
17255,5
3921,5
6103,5
10644,5
14729,5
4141,5
17451,5
8747,5
12770,5
8109,5
6051,5
3779,5
12452,5
6066,5
6592,5
11342,5
19140,5
7054,5
8219,5
12469,5
5403,5
1531,5
18828,5
7644,5
9687,5
16693,5
18135,5
10160,5
6674,5
14773,5
12414,5
12925,5
13164,5
16383,5
18290,5
14731,5
7939,5
15438,5
6606,5
4716,5
2114,5
6876,5
5497,5
4189,5
20560,5
2647,5
14613,5
15210,5
4405,5
6453,5
14845,5
5993,5
6825,5
12466,5
17250,5
20100,5
8854,5
12432,5
9698,5
14030,5
22236,5
1683,5
10907,5
6842,5
13628,5
17484,5
18154,5
7351,5
16588,5
21836,5
15915,5
13040,5
6419,5
5970,5
2628,5
6071,5
11421,5
7381,5
10441,5
16593,5
18302,5
14411,5
14916,5
20775,5
20946,5
16022,5
6176,5
19183,5
2802,5
8466,5
21769,5
14428,5
8492,5
9714,5
5571,5
12525,5
10495,5
22395,5
12624,5
8618,5
10952,5
10122,5
6626,5
17628,5
10315,5
11170,5
5072,5
13781,5
3517,5
3933,5
18878,5
3521,5
1779,5
22292,5
10306,5
21189,5
8667,5
6053,5
8902,5
13227,5
21578,5
18541,5
18386,5
7498,5
2464,5
20546,5
20522,5
7048,5
8221,5
18217,5
3048,5
10663,5
5710,5
18614,5
21830,5
4249,5
15812,5
18309,5
7551,5
11957,5
7125,5
2405,5
3379,5
5306,5
9210,5
13803,5
10851,5
3577,5
17348,5
14672,5
15872,5
13549,5
16731,5
12462,5
18569,5
1047,5
2624,5
1068,5
8036,5
2914,5
8545,5
6196,5
13751,5
17055,5
1627,5
4393,5
7763,5
13981,5
12331,5
14713,5
4701,5
11212,5
17195,5
5987,5
3932,5
7082,5
6533,5
5482,5
2224,5
3902,5
6804,5
8737,5
20113,5
3899,5
6930,5
6234,5
10868,5
14944,5
6285,5
13538,5
17262,5
14588,5
11264,5
21348,5
8856,5
19269,5
8071,5
19485,5
6773,5
11814,5
8449,5
20873,5
7155,5
2856,5
614,5
20454,5
22308,5
8546,5
6353,5
15703,5
18231,5
5720,5
5591,5
11475,5
2990,5
9636,5
15062,5
20530,5
5925,5
13756,5
9779,5
20033,5
13265,5
11802,5
1209,5
1339,5
5303,5
9300,5
18811,5
9927,5
17106,5
6904,5
5227,5
12027,5
12401,5
14059,5
6528,5
13777,5
14532,5
13906,5
7177,5
9548,5
14236,5
21932,5
21552,5
21592,5
4628,5
5408,5
18516,5
6095,5
17697,5
11767,5
6023,5
20667,5
3222,5
4222,5
7705,5
13535,5
10998,5
4190,5
15581,5
17752,5
7817,5
4965,5
5461,5
17943,5
10957,5
17812,5
5479,5
17257,5
10496,5
6293,5
7231,5
14396,5
9815,5
2972,5
14261,5
16269,5
8614,5
14173,5
9593,5
20986,5
7804,5
18028,5
8624,5
3497,5
6198,5
4431,5
6850,5
14594,5
5407,5
4106,5
5989,5
3697,5
12484,5
15862,5
3171,5
5775,5
21270,5
983,5
2997,5
21444,5
6695,5
3553,5
10994,5
15547,5
19319,5
5780,5
11358,5
3768,5
17032,5
5420,5
5123,5
7697,5
20668,5
4077,5
9583,5
20565,5
6817,5
9653,5
19079,5
19235,5
7067,5
2767,5
15064,5
8877,5
12486,5
4470,5
1169,5
6030,5
7094,5
6007,5
3241,5
16891,5
16663,5
16516,5
7221,5
5322,5
10981,5
7189,5
11757,5
10646,5
17291,5
7990,5
13320,5
15319,5
10212,5
19271,5
6869,5
7832,5
7851,5
17246,5
20357,5
14086,5
17567,5
8831,5
8934,5
7104,5
16109,5
14077,5
6442,5
4946,5
17565,5
10362,5
6001,5
7428,5
7037,5
8766,5
18068,5
6481,5
5672,5
10591,5
20400,5
3154,5
4439,5
15256,5
21228,5
16099,5
10359,5
11073,5
17555,5
17582,5
7454,5
7864,5
4968,5
1057,5
14500,5
14636,5
13180,5
10802,5
20998,5
17729,5
12141,5
2595,5
2991,5
5900,5
13373,5
8245,5
3934,5
8143,5
4767,5
2246,5
10118,5
6701,5
18466,5
3194,5
5144,5
9120,5
2159,5
19465,5
22114,5
12460,5
18022,5
9181,5
16387,5
7340,5
19986,5
3894,5
2576,5
5730,5
15012,5
5932,5
1718,5
22129,5
19907,5
5385,5
13068,5
15374,5
9102,5
13732,5
21431,5
19156,5
21293,5
11009,5
12559,5
10624,5
13075,5
19552,5
1505,5
18951,5
6055,5
10297,5
7566,5
7036,5
13283,5
17981,5
5108,5
8828,5
20065,5
21548,5
16349,5
16695,5
8888,5
3802,5
21490,5
19382,5
14670,5
20479,5
5847,5
15401,5
20199,5
21842,5
15752,5
13070,5
12708,5
6698,5
9662,5
6843,5
5111,5
12373,5
9099,5
16604,5
22018,5
15353,5
22167,5
13813,5
19246,5
9028,5
17461,5
16686,5
17892,5
14808,5
14526,5
20322,5
7101,5
20390,5
6238,5
15617,5
8769,5
10839,5
19993,5
20413,5
11184,5
14405,5
22430,5
12779,5
18315,5
16974,5
14655,5
9392,5
20859,5
21104,5
22399,5
15876,5
9860,5
12724,5
20436,5
19533,5
7534,5
17885,5
15404,5
6505,5
19480,5
8656,5
18680,5
11614,5
22218,5
19686,5
22355,5
8402,5
14848,5
19902,5
12789,5
15991,5
18884,5
14197,5
21886,5
7896,5
7404,5
21397,5
5194,5
13313,5
19136,5
17059,5
5106,5
20593,5
3917,5
13342,5
15140,5
21989,5
21199,5
7062,5
6446,5
19685,5
9350,5
22301,5
11483,5
3994,5
21404,5
16294,5
19035,5
11699,5
13096,5
8679,5
7757,5
13889,5
12924,5
18670,5
7522,5
10420,5
19349,5
5465,5
11589,5
21601,5
18571,5
12775,5
14414,5
11092,5
14654,5
20771,5
3785,5
8820,5
17101,5
4584,5
19801,5
18749,5
12498,5
7012,5
11800,5
13670,5
9050,5
8582,5
20186,5
12082,5
6315,5
10063,5
11884,5
15910,5
4813,5
7774,5
10498,5
4718,5
8822,5
13203,5
9237,5
14699,5
5646,5
7304,5
5867,5
10548,5
16377,5
13177,5
12195,5
13815,5
6986,5
9080,5
16497,5
9211,5
10550,5
21916,5
14354,5
12182,5
16341,5
12955,5
13488,5
17134,5
10157,5
11468,5
6366,5
14275,5
8596,5
17498,5
16642,5
7882,5
15004,5
13282,5
15670,5
17681,5
11807,5
5023,5
10919,5
10821,5
11511,5
8739,5
10819,5
22150,5
9494,5
13499,5
12638,5
16515,5
6102,5
17320,5
18875,5
4360,5
3188,5
9299,5
17872,5
3761,5
5691,5
20974,5
17826,5
4852,5
14565,5
15120,5
7713,5
7537,5
19369,5
13635,5
21660,5
2512,5
4474,5
9660,5
10464,5
17505,5
21941,5
19538,5
10658,5
11827,5
17753,5
18706,5
3688,5
14105,5
15525,5
22193,5
15409,5
14473,5
2626,5
7603,5
5812,5
22142,5
5648,5
12281,5
20526,5
16628,5
18962,5
18224,5
16530,5
8791,5
19366,5
20507,5
14415,5
20326,5
20346,5
15125,5
12613,5
21530,5
18014,5
6567,5
13874,5
22006,5
11838,5
21727,5
19336,5
15033,5
13433,5
9007,5
16011,5
13746,5
20834,5
8746,5
10271,5
10983,5
20830,5
17397,5
13622,5
16301,5
10991,5
18543,5
18660,5
9764,5
17992,5
8539,5
12939,5
17192,5
18563,5
